code_module,code_presentation,id_student,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,sum_click,date_registration,is_dropout
1,0,556605,0,3,1,5,1,-0.3402289803143461,-0.4810830156421975,0,-0.566083798624248,0.9624751534000134,0
1,0,556648,0,4,2,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.5749460169187283,0.9218740667957731,0
1,0,556692,0,8,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.4266515641244239,0.8000708069830521,1
1,0,556840,0,8,0,9,1,-0.3402289803143461,-0.4810830156421975,0,-0.4969584959273013,0.8203713502851723,1
1,0,556860,0,8,0,10,0,-0.3402289803143461,-0.4810830156421975,0,0.4501172324761647,0.8000708069830521,0
1,0,556863,0,9,0,2,1,-0.3402289803143461,-0.4810830156421975,0,-0.5985785990373426,0.8000708069830521,1
1,0,556865,0,8,0,10,0,-0.3402289803143461,-0.4810830156421975,0,-0.37584151256940324,0.8000708069830521,0
1,0,556871,0,8,0,10,0,-0.3402289803143461,-0.4810830156421975,0,-0.010127304283847777,0.8000708069830521,0
1,0,556876,0,8,0,10,1,-0.3402289803143461,-0.4810830156421975,0,-0.4047914256647057,0.8000708069830521,0
1,0,556877,0,9,0,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.28958258783646124,0.8000708069830521,1
1,0,556878,0,9,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.023125224449085612,0.8000708069830521,0
1,0,556882,0,9,2,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.47864324478537523,0.8000708069830521,1
1,0,556883,0,8,0,10,1,-0.3402289803143461,-0.4810830156421975,0,-0.39356594915836396,0.8000708069830521,0
1,0,556887,0,8,0,10,1,-0.3402289803143461,-0.4810830156421975,0,-0.5028666414569548,0.8000708069830521,0
1,0,556892,0,8,0,10,0,-0.3402289803143461,-0.4810830156421975,0,0.4247122066986544,0.8000708069830521,0
1,0,556898,0,8,2,10,1,-0.3402289803143461,-0.4810830156421975,0,7.6551007058886835,0.8000708069830521,0
1,0,556929,0,5,0,0,0,-0.3402289803143461,0.9797921832794845,0,-0.7179231387363445,0.8406718935872924,1
1,0,556959,0,9,0,6,0,-0.3402289803143461,-0.4810830156421975,0,-0.0408496610380463,0.9624751534000134,0
1,0,556986,0,9,2,3,0,-0.3402289803143461,-0.4810830156421975,1,-0.5832174206602433,0.8000708069830521,1
1,0,556987,0,5,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.40242816745284427,0.8000708069830521,0
1,0,556988,0,9,2,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.6417080614038135,0.8000708069830521,1
1,0,556990,0,9,2,5,1,-0.3402289803143461,-0.4810830156421975,0,-0.4278331932303546,0.8000708069830521,0
1,0,556992,0,9,1,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.4585555499845531,0.8000708069830521,0
1,0,556997,0,9,0,1,1,-0.3402289803143461,-0.4810830156421975,0,-0.3740690689105072,0.8000708069830521,0
1,0,556999,0,9,1,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.5288624817874304,0.8000708069830521,0
1,0,557006,0,9,2,2,1,-0.3402289803143461,-0.4810830156421975,0,-0.5790817187894858,0.8000708069830521,0
1,0,557024,0,0,0,7,0,-0.3402289803143461,0.9797921832794845,0,-0.2499980127877824,0.8000708069830521,0
1,0,557032,0,0,1,8,1,-0.3402289803143461,0.9797921832794845,0,0.890274074435355,0.8000708069830521,0
1,0,557057,1,9,2,4,1,-0.3402289803143461,-0.4810830156421975,0,0.12457841379225343,0.8203713502851723,0
1,0,557060,0,9,1,2,1,-0.3402289803143461,-0.4810830156421975,0,-0.04793943567363057,0.8203713502851723,0
1,0,557145,0,9,0,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.489868721291717,0.9421746100978933,0
1,0,557155,0,11,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.8609724368894126,1
1,0,557170,0,12,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9624751534000134,1
1,0,557220,0,10,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.24468068181109418,0.9624751534000134,0
1,0,557285,0,8,2,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.03435070095542738,0.9015735234936529,0
1,0,557308,0,4,0,1,0,-0.3402289803143461,-0.11586421591177702,0,-0.30967028263728336,0.9624751534000134,0
1,0,557325,0,0,0,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.352208930450789,1.0842784132127345,0
1,0,557338,0,5,2,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.8406718935872924,1
1,0,557351,0,9,0,5,0,-0.3402289803143461,0.2493545838186435,0,-0.4780524302324099,0.8203713502851723,0
1,0,557451,0,3,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.3557538177685811,0.8406718935872924,0
1,0,557528,0,12,2,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.09638622901678978,0.9827756967021336,0
1,0,557594,0,1,0,8,1,-0.3402289803143461,-0.4810830156421975,0,-0.43669541152483493,0.8609724368894126,0
1,0,557622,0,3,2,1,0,-0.3402289803143461,-0.4810830156421975,0,0.2675555356098696,0.8609724368894126,0
1,0,557709,0,9,0,6,0,-0.3402289803143461,-0.4810830156421975,0,-0.58617149342507,0.9015735234936529,1
1,0,557729,0,5,0,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.8406718935872924,1
1,0,557758,0,1,2,2,1,-0.3402289803143461,-0.4810830156421975,0,7.047743345440297,0.9015735234936529,0
1,0,557775,0,7,1,1,0,-0.3402289803143461,-0.4810830156421975,0,0.2651922773980082,0.9015735234936529,0
1,0,557803,1,4,2,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9015735234936529,0
1,0,557827,0,5,0,3,0,-0.3402289803143461,-0.4810830156421975,1,-0.3013988788957684,0.9624751534000134,0
1,0,557865,0,3,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9827756967021336,0
1,0,557935,0,12,2,0,0,-0.3402289803143461,-0.4810830156421975,1,-0.5584032094356983,0.8609724368894126,0
1,0,557938,0,3,3,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7090609204418642,0.9421746100978933,1
1,0,557968,0,10,0,4,0,-0.3402289803143461,-0.2376038158219172,0,-0.4414219279485578,0.8609724368894126,0
1,0,557979,0,3,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.6050775591199614,1.1045789565148547,0
1,0,557997,1,5,2,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9421746100978933,1
1,0,558024,0,11,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.481597317550202,0.9624751534000134,0
1,0,558040,0,12,0,2,0,-0.3402289803143461,0.9797921832794845,0,-0.48868709218578626,0.9421746100978933,0
1,0,558042,0,12,1,4,1,-0.3402289803143461,0.9797921832794845,0,-0.6027143009081001,0.9421746100978933,0
1,0,558066,0,7,2,2,0,-0.3402289803143461,0.9797921832794845,0,-0.46328206640827596,0.9218740667957731,0
1,0,558068,0,7,0,5,0,-0.3402289803143461,0.9797921832794845,0,-0.45264740445489954,0.9218740667957731,0
1,0,558075,0,11,2,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.47982487389130596,0.9218740667957731,0
1,0,558092,0,12,0,0,0,-0.3402289803143461,-0.4810830156421975,1,-0.5548583221179062,0.9421746100978933,0
1,0,558099,0,7,0,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.13065347308878045,0.9421746100978933,0
1,0,558113,0,0,0,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.06566387226259125,0.9015735234936529,0
1,0,558114,0,0,2,6,0,-0.3402289803143461,0.9797921832794845,0,-0.5371338855289455,0.9421746100978933,0
1,0,558146,0,7,2,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.7173323241833791,0.9624751534000134,1
1,0,558163,0,9,2,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.6635681998635317,0.9015735234936529,1
1,0,558168,0,10,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.5849898643191394,0.9624751534000134,0
1,0,558212,0,0,0,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,1.1045789565148547,1
1,0,558231,0,0,2,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9827756967021336,1
1,0,558247,0,9,2,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.48218813210316736,0.9015735234936529,0
1,0,558250,0,1,2,1,0,-0.3402289803143461,-0.4810830156421975,0,0.9150882856599,0.9015735234936529,0
1,0,558324,1,9,2,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.39652002192319075,0.9421746100978933,1
1,0,558326,0,11,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9015735234936529,1
1,0,558373,1,1,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.10879333462906225,0.9015735234936529,0
1,0,558395,1,5,1,8,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9015735234936529,1
1,0,558435,0,10,1,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.1578309425251868,1.023376783306374,0
1,0,558602,0,0,2,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.7037435894651759,0.9218740667957731,0
1,0,558622,0,0,0,7,0,-0.3402289803143461,-0.4810830156421975,0,0.7461153235118081,0.9421746100978933,0
1,0,558654,0,4,0,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.6854283383232499,0.9015735234936529,1
1,0,558662,0,3,2,2,1,-0.3402289803143461,-0.4810830156421975,0,-0.3681609233808536,0.9218740667957731,0
1,0,558689,0,4,0,2,0,-0.3402289803143461,0.9797921832794845,0,-0.4833697612090981,0.9421746100978933,0
1,0,558701,0,8,0,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.4845513903150288,0.9218740667957731,1
1,0,558703,0,1,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.6050775591199614,0.9218740667957731,0
1,0,558747,0,3,0,1,0,-0.3402289803143461,-0.4810830156421975,0,0.5995933143763998,0.9421746100978933,0
1,0,558769,0,6,2,3,0,-0.3402289803143461,-0.4810830156421975,0,0.0306388998707618,1.1045789565148547,0
1,0,558809,0,11,0,6,0,-0.3402289803143461,-0.4810830156421975,0,0.15293751233459052,0.9218740667957731,0
1,0,558820,0,6,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.12238206934726545,1.2263822163275757,0
1,0,558903,0,1,1,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.6328458431093332,1.0436773266084942,0
1,0,558955,0,8,0,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.47273509925572166,0.9624751534000134,0
1,0,558965,0,5,2,8,1,-0.3402289803143461,-0.4810830156421975,0,0.09976420256770847,1.0842784132127345,0
1,0,558974,0,11,3,0,0,-0.3402289803143461,1.345010983009905,0,-0.7179231387363445,0.9827756967021336,1
1,0,559011,0,11,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.6269376975796797,1.0030762400042539,1
1,0,559031,0,6,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.3900210618405718,1.0436773266084942,0
1,0,559173,0,4,0,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.6612049416516703,0.9218740667957731,0
1,0,559180,0,3,0,6,0,-0.3402289803143461,-0.4810830156421975,0,-0.3468915994741008,0.9218740667957731,0
1,0,559227,0,11,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.7149690659715177,0.9218740667957731,1
1,0,559253,0,6,2,6,1,-0.3402289803143461,-0.4810830156421975,0,0.165344617946863,0.9624751534000134,0
1,0,559291,0,11,0,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9827756967021336,1
1,0,559350,0,7,2,6,0,-0.3402289803143461,-0.4810830156421975,1,-0.28840095873053057,0.9218740667957731,0
1,0,559389,0,8,2,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.20982262318613817,0.9218740667957731,0
1,0,559425,0,7,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.5394971437408069,0.9218740667957731,1
1,0,559452,1,8,1,8,0,-0.3402289803143461,0.9797921832794845,0,-0.4993217541391627,0.9218740667957731,0
1,0,559458,0,8,0,7,1,-0.3402289803143461,0.9797921832794845,0,-0.13301673130064187,0.9218740667957731,0
1,0,559475,0,7,0,8,0,-0.3402289803143461,0.9797921832794845,0,-0.2470439400229556,0.9827756967021336,0
1,0,559495,0,4,0,8,1,-0.3402289803143461,-0.4810830156421975,0,5.65932914597171,0.9421746100978933,0
1,0,559595,0,10,0,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.4236974913595971,0.9624751534000134,0
1,0,559603,0,1,0,4,1,-0.3402289803143461,-0.4810830156421975,0,0.30773092521151385,0.9421746100978933,0
1,0,559606,0,1,1,8,1,-0.3402289803143461,-0.4810830156421975,0,1.28021167939249,0.9421746100978933,0
1,0,559608,0,1,1,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.3398018248385165,0.9421746100978933,0
1,0,559610,0,1,0,5,1,-0.3402289803143461,-0.4810830156421975,0,-0.5968061553784465,0.9421746100978933,0
1,0,559611,0,0,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.17496456456118215,0.9827756967021336,0
1,0,559651,0,1,0,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.584399049766174,0.9624751534000134,0
1,0,559697,0,9,0,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.5938520826136197,1.1654805864212152,1
1,0,559744,0,8,4,9,1,-0.3402289803143461,-0.4810830156421975,0,-0.31912331548472905,0.9827756967021336,0
1,0,559808,0,6,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.6860191528762153,1.2263822163275757,0
1,0,559989,0,10,0,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.5962153408254811,0.9624751534000134,0
1,0,560005,0,3,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.6328458431093332,1.0842784132127345,1
1,0,560012,0,1,2,0,0,-0.3402289803143461,0.9797921832794845,0,-0.6511610942512592,0.9624751534000134,0
1,0,560075,0,8,0,4,0,-0.3402289803143461,0.9797921832794845,0,-0.40538224021767105,1.1045789565148547,0
1,0,560102,0,0,2,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,1.0030762400042539,1
1,0,560117,1,11,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.5849898643191394,0.9624751534000134,1
1,0,560160,0,6,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7013803312533146,1.1857811297233354,0
1,0,560161,0,9,2,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9624751534000134,1
1,0,560170,0,1,1,2,1,-0.3402289803143461,-0.4810830156421975,0,-0.28367444230680766,1.5105898225572583,0
1,0,560185,0,7,0,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.5631297258594211,0.9624751534000134,1
1,0,560208,1,0,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.61925710839113,0.9624751534000134,0
1,0,560319,0,0,2,6,0,-0.3402289803143461,-0.4810830156421975,0,0.372720526037703,1.1045789565148547,0
1,0,560335,0,6,2,9,0,-0.3402289803143461,-0.4810830156421975,0,0.06017962751902961,0.9624751534000134,1
1,0,560455,0,4,0,0,0,-0.3402289803143461,0.9797921832794845,0,-0.4396494842896617,0.9827756967021336,0
1,0,560458,0,7,0,9,0,-0.3402289803143461,0.9797921832794845,0,-0.7179231387363445,0.9827756967021336,1
1,0,560468,0,7,0,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.21277669595096493,0.9827756967021336,0
1,0,560891,0,9,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.6529335379101553,1.1045789565148547,0
1,0,560968,0,10,1,5,1,-0.3402289803143461,0.9797921832794845,0,-0.013081377048674557,1.023376783306374,0
1,0,560970,1,10,1,6,1,-0.3402289803143461,0.9797921832794845,0,-0.35693544687451184,1.023376783306374,0
1,0,561138,0,11,0,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.292536660601288,1.0842784132127345,0
1,0,561161,0,7,1,6,0,-0.3402289803143461,0.9797921832794845,0,-0.23877253628144063,1.023376783306374,0
1,0,561164,1,4,0,1,0,-0.3402289803143461,0.9797921832794845,0,0.7142113376516789,1.0436773266084942,0
1,0,561166,0,7,0,3,1,-0.3402289803143461,0.9797921832794845,0,-0.060346541285903055,1.023376783306374,0
1,0,561167,0,7,1,8,1,-0.3402289803143461,0.9797921832794845,0,0.11630701005073844,1.023376783306374,0
1,0,561343,1,10,0,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.3592987050863733,1.1045789565148547,0
1,0,561366,0,8,2,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.4839605757620634,1.2263822163275757,1
1,0,561437,0,9,0,5,1,-0.3402289803143461,0.9797921832794845,0,-0.46623613917310275,1.0436773266084942,0
1,0,561444,0,9,2,0,0,-0.3402289803143461,0.9797921832794845,0,0.014686906940697183,1.0436773266084942,0
1,0,561445,0,9,0,5,1,-0.3402289803143461,0.9797921832794845,0,0.07199591857833673,1.0436773266084942,0
1,0,561448,0,9,0,2,0,-0.3402289803143461,0.9797921832794845,0,-0.4928227940565438,1.0436773266084942,0
1,0,561452,0,9,0,7,0,-0.3402289803143461,0.9797921832794845,0,0.251603542679805,1.0436773266084942,0
1,0,561455,0,9,0,2,0,-0.3402289803143461,0.9797921832794845,0,-0.2133675105039303,1.0436773266084942,0
1,0,561458,0,9,1,7,0,-0.3402289803143461,0.9797921832794845,0,-0.3681609233808536,1.0436773266084942,0
1,0,561459,0,9,0,2,1,-0.3402289803143461,0.9797921832794845,0,-0.2689040784826738,1.0436773266084942,0
1,0,561461,0,9,2,10,0,-0.3402289803143461,0.9797921832794845,0,-0.27717548222418875,1.0436773266084942,0
1,0,561711,1,10,0,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.34807322858003154,1.0842784132127345,0
1,0,561713,1,10,2,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.2417266090462674,1.0842784132127345,0
1,0,561715,1,10,2,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.46387288096124135,1.0842784132127345,0
1,0,561716,0,10,2,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.19032574293828142,1.0842784132127345,0
1,0,561718,1,10,2,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.6789293782406309,1.0842784132127345,0
1,0,562146,0,11,0,7,1,-0.3402289803143461,0.9797921832794845,0,-0.7179231387363445,1.1045789565148547,1
1,0,562465,0,11,2,0,0,-0.3402289803143461,0.9797921832794845,0,-0.31557842816693693,1.1045789565148547,0
1,0,562483,1,10,0,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,1.1045789565148547,0
1,0,562489,0,5,1,1,0,-0.3402289803143461,-0.4810830156421975,0,0.15411914144052125,1.1045789565148547,0
1,0,562494,1,10,2,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.6783385636876657,1.1045789565148547,1
1,0,562495,1,10,0,2,0,-0.3402289803143461,0.9797921832794845,1,-0.33507530841479366,1.1857811297233354,0
1,0,563157,0,3,0,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.6836558946643538,1.3887865627445373,1
1,0,563330,1,3,0,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.29667236247204554,1.2466827596296959,0
1,0,563363,0,3,0,6,0,-0.3402289803143461,0.9797921832794845,0,-0.5359522564230148,1.2466827596296959,0
1,0,563874,0,1,0,0,0,-0.3402289803143461,0.9797921832794845,0,1.042704229100417,1.3075843895360566,0
1,0,563877,0,1,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.03848640282618487,1.3075843895360566,0
1,0,563878,0,1,1,5,1,-0.3402289803143461,0.9797921832794845,0,0.8128773679968934,1.3075843895360566,0
1,0,563879,0,1,0,4,0,-0.3402289803143461,0.9797921832794845,0,-0.4739167283616524,1.3075843895360566,0
1,0,565870,0,5,1,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.3197141300376944,1.7338957988805803,0
1,0,630346,0,0,0,6,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,,0
1,0,1008675,0,0,2,9,1,-0.3402289803143461,-0.4810830156421975,0,0.4123051010863819,0.4346610275448889,0
1,0,1098728,0,8,2,5,1,-0.3402289803143461,0.9797921832794845,0,-0.4869146485268902,0.8000708069830521,0
1,0,1413989,0,6,1,8,1,3.828599273589971,-0.4810830156421975,0,-0.6062591882258922,0.333158311034288,1
1,0,1436591,1,6,0,1,1,-0.3402289803143461,-0.4810830156421975,1,0.17952416721803155,0.048950704804605505,0
1,0,1480800,0,0,2,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.40183735289987893,-0.19465581482083663,0
1,0,1493476,1,10,1,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.514682932516262,1.3278849328381768,0
1,0,1521540,0,8,0,9,1,3.828599273589971,-0.4810830156421975,0,2.0683582930482753,0.10985233471096603,0
1,0,1536591,0,3,2,1,1,-0.3402289803143461,-0.4810830156421975,0,-0.2996264352368723,-0.5194645076547595,1
1,0,1574398,0,6,0,3,1,-0.3402289803143461,0.2493545838186435,0,5.191404020023148,1.1857811297233354,0
1,0,1659662,0,3,0,9,1,-0.3402289803143461,-0.4810830156421975,0,0.19074964372437334,0.8000708069830521,0
1,0,1678401,0,1,2,6,1,1.7441851466378124,2.4406673822011666,0,-0.10347600365237405,-0.2758579880293173,0
1,0,1721462,0,0,2,8,1,1.7441851466378124,-0.4810830156421975,1,-0.37052418159271505,-3.1585351369303827,0
1,0,1728437,0,11,0,8,1,-0.3402289803143461,0.9797921832794845,0,-0.413653643959186,-0.23525690142507696,0
1,0,1730702,0,5,2,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.343937526709274,0.8000708069830521,1
1,0,1747892,0,2,2,5,1,1.7441851466378124,3.1711049816620074,0,0.6013657580352959,0.8406718935872924,0
1,0,1753965,1,7,0,0,0,1.7441851466378124,-0.4810830156421975,0,1.2772576066276633,0.37375939763852833,0
1,0,1770733,0,10,1,5,1,-0.3402289803143461,0.9797921832794845,0,-0.28072036954198093,0.9624751534000134,0
1,0,1771053,0,11,2,8,1,-0.3402289803143461,-0.4810830156421975,0,-0.47923405933834057,0.3940599409406485,1
1,0,1776925,1,12,1,6,1,1.7441851466378124,0.9797921832794845,0,-0.6275285121326449,1.6323930823699793,0
1,0,1789199,0,12,2,4,1,1.7441851466378124,0.9797921832794845,0,0.02295831068221217,-0.6615683107696007,0
1,0,1797614,1,8,1,2,1,1.7441851466378124,0.9797921832794845,0,-0.3321212356499669,1.348185476140297,0
1,0,1847146,0,3,2,1,1,-0.3402289803143461,0.9797921832794845,0,-0.1430605787010529,0.7188686337745713,0
1,0,1858523,0,7,0,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.5324073691052227,-0.9457759169992832,1
1,0,1903527,0,0,2,9,1,1.7441851466378124,0.9797921832794845,0,0.32072884537675167,0.9218740667957731,0
1,0,1904710,0,12,2,3,1,-0.3402289803143461,-0.4810830156421975,1,-0.4780524302324099,-0.15405472821659627,1
1,0,1912438,0,9,2,3,1,-0.3402289803143461,-0.4810830156421975,0,0.1547099559934866,1.612092539067859,0
1,0,1923618,0,7,1,5,1,-0.3402289803143461,-0.4810830156421975,0,2.222560891372233,-0.6006666808632402,0
1,0,1930254,0,3,0,5,1,1.7441851466378124,-0.4810830156421975,0,-0.688973225641042,0.5564642873576099,0
1,0,1930367,0,1,0,9,1,-0.3402289803143461,0.2493545838186435,0,-0.403609796558775,0.5564642873576099,0
1,0,1937864,0,6,0,5,1,1.7441851466378124,0.9797921832794845,0,-0.6600233125457395,1.0842784132127345,0
1,0,1971393,0,11,2,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.05089350843845735,-0.3976612478420384,0
1,0,1993672,0,11,2,0,1,5.9130134005421295,-0.4810830156421975,1,-0.19150737204421212,0.9827756967021336,1
1,0,1996746,0,5,2,6,1,5.9130134005421295,0.9797921832794845,0,-0.7179231387363445,-0.3367596179356779,1
1,0,1997796,0,4,0,10,1,-0.3402289803143461,-0.4810830156421975,0,-0.41188120030028996,0.9624751534000134,0
1,0,2019837,0,5,0,2,1,-0.3402289803143461,-0.4810830156421975,0,-0.46328206640827596,0.8203713502851723,1
1,0,2023366,0,7,2,6,1,-0.3402289803143461,0.9797921832794845,0,0.18543231274768512,1.0842784132127345,0
1,0,2034350,1,12,0,7,1,-0.3402289803143461,1.7102297827403254,0,1.2938004141106931,0.19105450791944675,1
1,0,2035022,0,3,2,1,1,5.9130134005421295,0.9797921832794845,1,-0.6517519088042246,0.9624751534000134,0
1,0,2076177,0,3,1,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.6777477491347003,0.9218740667957731,1
1,0,2092834,0,8,0,6,0,-0.3402289803143461,0.2493545838186435,0,2.5055610622426387,0.2519561378258073,0
1,0,2097916,0,12,0,2,1,-0.3402289803143461,-0.4810830156421975,0,2.5079243204545003,0.08955179140884587,0
1,0,2132811,0,11,2,1,0,-0.3402289803143461,-0.4810830156421975,1,-0.10702089097016619,0.19105450791944675,0
1,0,2173572,0,5,2,2,0,-0.3402289803143461,0.2493545838186435,0,-0.4047914256647057,-0.8442732004886823,0
1,0,2205383,0,5,0,4,1,-0.3402289803143461,0.2493545838186435,0,1.3511094257483327,-2.8743275307007,0
1,0,2210318,1,10,0,5,1,-0.3402289803143461,-0.4810830156421975,0,-0.6547059815690514,1.2466827596296959,0
1,0,2216178,0,0,1,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.7173323241833791,1.1248794998169749,0
1,0,2231614,0,8,0,9,1,-0.3402289803143461,0.9797921832794845,1,0.1694803198176205,0.9624751534000134,0
1,0,2236738,1,6,1,3,1,-0.3402289803143461,0.9797921832794845,0,-0.07216283234521018,0.5564642873576099,0
1,0,2243551,0,0,2,6,0,1.7441851466378124,0.9797921832794845,0,-0.6476162069334671,0.37375939763852833,0
1,0,2244724,0,0,0,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.5489501765882526,0.9624751534000134,0
1,0,2249372,0,8,0,5,1,-0.3402289803143461,0.9797921832794845,0,1.7516816926588443,0.5361637440554897,0
1,0,2254619,0,0,0,8,1,-0.3402289803143461,-0.4810830156421975,0,0.26282901918614676,-0.6209672241653603,0
1,0,2265234,0,9,2,5,1,-0.3402289803143461,0.9797921832794845,0,-0.66888553084022,0.5564642873576099,1
1,0,2269480,0,0,0,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.35752626142747723,1.1045789565148547,0
1,0,2273828,0,5,0,1,0,-0.3402289803143461,-0.4810830156421975,0,0.1505742541227291,1.2466827596296959,1
1,0,2279538,0,9,0,5,1,3.828599273589971,-0.4810830156421975,0,-0.6848375237702845,0.08955179140884587,0
1,0,2280038,1,12,2,5,0,3.828599273589971,-0.4810830156421975,0,-0.6718396036050467,-0.23525690142507696,0
1,0,2287671,0,5,0,1,0,-0.3402289803143461,0.9797921832794845,1,-0.7179231387363445,0.678267547170331,1
1,0,2288607,0,7,2,5,1,3.828599273589971,0.9797921832794845,0,0.07435917679019816,0.2925572244300476,0
1,0,2290090,0,7,2,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.39652002192319075,0.08955179140884587,0
1,0,2291598,0,8,0,8,1,-0.3402289803143461,0.2493545838186435,1,0.39398984994445585,-0.3976612478420384,0
1,0,2293443,0,7,2,3,1,1.7441851466378124,0.9797921832794845,1,0.6504033659314205,1.023376783306374,0
1,0,2296749,0,11,2,6,1,-0.3402289803143461,-0.4810830156421975,0,-0.5294532963403958,-0.8036721138844419,0
