code_module,code_presentation,gender,region,highest_education,imd_band,age_band,num_of_prev_attempts,studied_credits,disability,sum_click,date_registration,Student_ID,Risk_Probability_Value,Risk_Probability,ML_Prediction,Prediction_Band,Primary_Risk_Factors,Intervention_Status
4,3,1,8,0,9,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.0878797201141244,655634,0.8360620254243539,83.6%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,0,0,12,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.2149563581229568,515812,0.8360576029986048,83.6%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,1,1,9,2,8,0,-0.3402289803143461,0.9797921832794844,0,-0.6487978360393978,-0.9457759169992832,443300,0.836057184342796,83.6%,1,band_1,Low Online Engagement | High Course Load,ACTION REQUIRED: High Risk
2,2,0,5,0,0,0,-0.3402289803143461,0.2493545838186435,1,-0.6434805050627096,-4.0517590422236704,537622,0.8360190519428294,83.6%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,11,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.8036721138844419,641262,0.8359099159152517,83.6%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,1,1,8,1,2,0,-0.3402289803143461,0.9797921832794844,0,-0.6588416834398089,-0.7833715705823218,590128,0.8358944154105731,83.6%,1,band_1,Low Online Engagement | High Course Load,ACTION REQUIRED: High Risk
1,1,0,0,2,5,0,-0.3402289803143461,0.9797921832794844,0,-0.7161506950774484,0.333158311034288,602598,0.8356061901752123,83.6%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
3,3,0,8,0,9,0,-0.3402289803143461,0.9797921832794844,0,-0.6103948900966497,0.333158311034288,321952,0.8354219973076762,83.5%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
1,3,1,11,2,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.4382623344462787,646906,0.8352940545540808,83.5%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,2,0,0,2,3,0,1.7441851466378124,0.2493545838186435,0,-0.7179231387363445,-0.1743552715187164,480924,0.8352291562002893,83.5%,1,band_1,Low Online Engagement | Previous Failures,ACTION REQUIRED: High Risk
1,3,0,6,2,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.6412677674674805,674777,0.8351843615953194,83.5%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,0,1,4,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.4329889562501674,532476,0.8348802646621601,83.5%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,2,0,11,2,1,0,1.7441851466378124,0.9797921832794844,0,-0.6139397774144418,-0.8848742870929226,554444,0.8342353926992011,83.4%,1,band_1,Low Online Engagement | High Course Load | Previous Failures,ACTION REQUIRED: High Risk
5,3,1,5,2,4,0,-0.3402289803143461,0.2493545838186435,0,-0.6399356177449175,-1.1893824366247252,230947,0.8341363262460559,83.4%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,3,1,5,1,6,0,-0.3402289803143461,0.9797921832794844,0,-0.6239836248148528,0.6376664605660907,647614,0.8340667188988101,83.4%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
4,2,0,11,2,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.6848375237702845,-1.4126884129480473,613116,0.8339777531631003,83.4%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
2,2,1,6,1,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.7143782514185524,-1.7780981923862105,364920,0.8338113333998665,83.4%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,2,0,5,0,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.1134536416123559,627748,0.8337342044496101,83.4%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
4,2,1,5,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.3940599409406485,606025,0.833600767054606,83.4%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
1,1,0,5,2,7,0,-0.3402289803143461,0.9797921832794844,0,-0.7179231387363445,0.7797702636809319,587155,0.8334852629537203,83.3%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
3,1,0,9,2,3,0,-0.3402289803143461,2.440667382201166,0,-0.5885347516369315,-1.5344916727607685,584082,0.8333409916862817,83.3%,1,band_1,Low Online Engagement | High Course Load,ACTION REQUIRED: High Risk
5,0,1,0,0,5,0,-0.3402289803143461,0.2493545838186435,0,-0.6476162069334671,-0.1743552715187164,549311,0.8326506694137632,83.3%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,4,0,5,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.8796009088968113,584595,0.8326136417996127,83.3%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,2,1,12,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.6412677674674805,622164,0.8323950700823685,83.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,1,0,0,0,0,0,-0.3402289803143461,0.9797921832794844,0,-0.6801110073465617,0.0489507048046055,599432,0.8322700155248474,83.2%,1,band_1,Low Online Engagement | High Course Load,ACTION REQUIRED: High Risk
2,2,0,12,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-3.909655239108829,429220,0.8321137959364114,83.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
4,1,1,6,2,3,0,-0.3402289803143461,0.2493545838186435,0,-0.6860191528762153,-0.1743552715187164,594851,0.8320291280309762,83.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
2,2,1,5,0,3,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,0.3534588543364081,616333,0.8317607284759342,83.2%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
1,1,1,1,1,1,1,-0.3402289803143461,0.9797921832794844,0,-0.7179231387363445,-0.3773607045399182,594057,0.8315455502977683,83.2%,1,band_1,Low Online Engagement | High Course Load,ACTION REQUIRED: High Risk
5,2,1,9,0,1,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,-0.3976612478420384,611581,0.8315271041762909,83.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,2,0,6,2,2,0,-0.3402289803143461,0.9797921832794844,0,-0.7179231387363445,0.9421746100978932,600397,0.8311131414407327,83.1%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
5,2,1,2,0,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.6877915965351113,-0.4179617911441585,614994,0.8310648951372783,83.1%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,2,1,7,2,4,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.4532894995522876,611988,0.8310368248315837,83.1%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
2,3,0,12,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.6925181129588341,-0.9051748303950428,653726,0.8305861201553816,83.1%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,0,0,0,0,6,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,0.2519561378258073,630346,0.8304277026007779,83.0%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
3,2,0,3,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.6877915965351113,0.0286501615024853,400461,0.8303383855131642,83.0%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,1,0,8,2,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.4991639643526392,593266,0.8301699008316341,83.0%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,0,1,11,2,1,0,1.7441851466378124,2.440667382201166,0,-0.6493886505923632,0.1910545079194467,286067,0.8301692181507617,83.0%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
3,1,0,0,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.7161506950774484,0.7594697203788117,604392,0.8299504161769916,83.0%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
2,3,1,7,0,0,0,-0.3402289803143461,0.2493545838186435,0,-0.5855806788721047,-0.0931530983102357,547506,0.8299495489282483,83.0%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,4,0,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.0322514684038752,675673,0.8299055464515726,83.0%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,0,1,9,2,3,0,-0.3402289803143461,0.2493545838186435,0,-0.6842467092173192,-0.3773607045399182,530762,0.8297717690814373,83.0%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,1,0,9,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.4991639643526392,592458,0.8295811825636443,83.0%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,1,0,7,0,3,1,-0.3402289803143461,0.9797921832794844,1,-0.7179231387363445,0.0489507048046055,598901,0.8293192783169487,82.9%,1,band_1,Low Online Engagement | High Course Load,ACTION REQUIRED: High Risk
1,2,0,7,0,5,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,-0.3773607045399182,625493,0.8293076517054447,82.9%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
4,3,1,11,2,0,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.514191129458648,1953275,0.8290873368226696,82.9%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,8,2,7,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.678267547170331,686266,0.8289874057280932,82.9%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
1,1,0,5,0,1,0,-0.3402289803143461,0.9797921832794844,1,-0.7173323241833791,0.4143604842427687,604079,0.828800142009284,82.9%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
3,3,1,3,2,8,1,-0.3402289803143461,0.9797921832794844,0,-0.664159014416497,0.9218740667957732,695584,0.8287601397609347,82.9%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
3,0,0,3,0,5,0,-0.3402289803143461,2.440667382201166,0,-0.5064115287747469,-0.2149563581229568,522538,0.8286838972825525,82.9%,1,band_1,Low Online Engagement | High Course Load,ACTION REQUIRED: High Risk
4,1,1,4,1,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.7126058077596563,-2.163808515126494,576301,0.8286249082851245,82.9%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
0,3,0,0,2,2,0,1.7441851466378124,0.9797921832794844,0,-0.7084701058888988,-0.2555574447271971,135335,0.8285232071859777,82.9%,1,band_1,Low Online Engagement | High Course Load | Previous Failures,ACTION REQUIRED: High Risk
5,3,1,7,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.7161506950774484,-0.1743552715187164,623763,0.8284081771127936,82.8%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,1,0,3,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.9051748303950428,501414,0.8283236725714476,82.8%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,1,1,8,0,5,0,1.7441851466378124,2.440667382201166,0,-0.6854283383232499,-1.169081893322605,530270,0.8282827918592196,82.8%,1,band_1,Low Online Engagement | High Course Load | Previous Failures,ACTION REQUIRED: High Risk
1,3,0,9,0,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.5158632007533696,646580,0.8282496962537863,82.8%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
3,3,1,11,0,0,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,-0.3773607045399182,677449,0.8281072606722281,82.8%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,2,1,0,0,6,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.4752621141491292,28149,0.8279940637678407,82.8%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
2,2,1,11,2,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.687200781982146,-2.224710145032854,599902,0.8279418461099312,82.8%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,2,0,0,0,8,0,-0.3402289803143461,-0.4810830156421975,0,-0.6582508688868435,0.4955626574512494,627655,0.827939904819396,82.8%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
1,3,0,12,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.0895517914088458,685740,0.8277525609928036,82.8%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,0,1,5,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.0675791768120042,2298696,0.8276409067305697,82.8%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,1,0,8,2,7,0,-0.3402289803143461,2.440667382201166,0,-0.7031527749122106,0.4955626574512494,553893,0.8275282270075848,82.8%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
1,0,0,5,2,6,1,5.9130134005421295,0.9797921832794844,0,-0.7179231387363445,-0.3367596179356779,1996746,0.827487649115993,82.7%,1,band_1,Low Online Engagement | High Course Load | Previous Failures,ACTION REQUIRED: High Risk
5,3,0,9,2,7,0,1.7441851466378124,0.2493545838186435,0,-0.715559880524483,-0.6209672241653603,1961652,0.8273126205479305,82.7%,1,band_1,Low Online Engagement | Previous Failures,ACTION REQUIRED: High Risk
5,3,1,10,2,1,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,-1.4329889562501674,408872,0.8271484483399315,82.7%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
2,2,1,11,2,5,0,-0.3402289803143461,0.2493545838186435,0,-0.6009418572492039,0.2519561378258073,575419,0.8268675226024936,82.7%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
5,0,0,1,2,9,0,-0.3402289803143461,0.9797921832794844,0,-0.6168938501792686,0.1707539646173265,506092,0.8267856484832382,82.7%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
2,2,0,0,0,3,0,-0.3402289803143461,-1.2115206151030389,0,-0.7179231387363445,-1.270584609833206,613390,0.826769301098915,82.7%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
4,1,0,9,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.7167415096304137,-0.6209672241653603,288769,0.8267415932400377,82.7%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,1,0,5,0,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.1910545079194467,521456,0.8266648883226883,82.7%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
3,2,1,10,0,8,0,1.7441851466378124,3.1711049816620074,1,-0.6712487890520813,-0.7630710272802016,587403,0.8266427417445805,82.7%,1,band_1,Low Online Engagement | High Course Load | Previous Failures,ACTION REQUIRED: High Risk
3,1,1,12,0,2,0,1.7441851466378124,0.9797921832794844,1,-0.7143782514185524,-0.1743552715187164,2256318,0.8264821662171385,82.6%,1,band_1,Low Online Engagement | High Course Load | Previous Failures,ACTION REQUIRED: High Risk
3,1,0,8,2,4,1,-0.3402289803143461,0.2493545838186435,0,-0.6263468830267143,-0.4179617911441585,502051,0.8262568447493963,82.6%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,9,2,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.5564642873576099,684467,0.8262049927497758,82.6%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
2,3,1,4,0,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9015735234936528,559672,0.8261272214979033,82.6%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
3,3,1,1,2,1,0,1.7441851466378124,-0.4810830156421975,0,-0.7179231387363445,0.6985680904724512,524020,0.8258247568934991,82.6%,1,band_1,Low Online Engagement | Late Registration | Previous Failures,ACTION REQUIRED: High Risk
1,3,0,5,0,0,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,-1.8593003655946911,601285,0.8256705495696621,82.6%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,1,0,3,0,2,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,-1.6359943892713693,397590,0.8255447626928096,82.6%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,2,0,0,1,9,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.4735900428544078,400729,0.8254077436839051,82.5%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,2,1,3,2,1,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.2113550512215669,544276,0.8252795694705375,82.5%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
1,3,1,10,2,0,0,-0.3402289803143461,0.9797921832794844,1,-0.7149690659715177,0.8406718935872924,696527,0.8250453097343875,82.5%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
2,3,1,12,0,4,0,-0.3402289803143461,0.9797921832794844,0,-0.6588416834398089,1.1045789565148547,517223,0.824954891102652,82.5%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
3,1,0,3,2,4,1,-0.3402289803143461,0.9797921832794844,0,-0.6216203666029915,0.4955626574512494,502057,0.8246163600683929,82.5%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
1,1,0,8,0,9,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.3314862397395666,584223,0.8243390537362888,82.4%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,3,0,7,0,0,0,-0.3402289803143461,0.2493545838186435,0,-0.5903071952958275,-1.026978090207764,654502,0.823872044582707,82.4%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,1,1,10,1,6,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.2113550512215669,2410687,0.8238386934611586,82.4%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
1,1,0,11,2,2,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.6615683107696007,584342,0.8237945700195035,82.4%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,3,1,11,2,7,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.4346610275448889,625013,0.8237320676685634,82.4%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
3,3,0,11,0,6,0,-0.3402289803143461,-0.4810830156421975,0,-0.6990170730414531,-1.047278633509884,614912,0.8235945889661241,82.4%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
2,2,0,4,0,10,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.0322514684038752,1938024,0.8234720693828353,82.3%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
4,3,1,5,0,0,0,-0.3402289803143461,0.9797921832794844,0,-0.5938520826136197,0.5564642873576099,690298,0.823376641675083,82.3%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
1,1,0,11,0,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.3111856964374464,585461,0.8231985582198998,82.3%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,1,1,3,1,2,0,-0.3402289803143461,0.2493545838186435,0,-0.645843763274571,0.2316555945236871,601640,0.822657780835008,82.3%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
2,3,0,11,0,3,0,-0.3402289803143461,-1.2115206151030389,0,-0.6759753054758042,-1.1893824366247252,585222,0.8224764859544683,82.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
2,2,0,3,0,8,1,-0.3402289803143461,0.9797921832794844,0,-0.7179231387363445,0.8812729801915328,277577,0.8223821810218691,82.2%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
3,1,1,5,0,4,0,-0.3402289803143461,0.2493545838186435,0,-0.6617957562046356,-0.8848742870929226,318574,0.8223293537994175,82.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,2,1,3,0,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.6647498289694624,-0.6006666808632402,620933,0.8221265422507855,82.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,3,1,0,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.6653406435224278,-1.6359943892713693,569745,0.822032252929006,82.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
2,3,1,3,0,4,0,-0.3402289803143461,0.9797921832794844,0,-0.5607664676475598,-0.0728525550081155,561848,0.8218368140437364,82.2%,1,band_1,Low Online Engagement | High Course Load,ACTION REQUIRED: High Risk
5,1,1,12,0,0,1,-0.3402289803143461,0.9797921832794844,0,-0.644071319615675,0.7594697203788117,606407,0.821772721368084,82.2%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
4,1,1,1,0,2,0,-0.3402289803143461,0.2493545838186435,0,-0.6411172468508481,-1.615693845969249,577887,0.8216806593231846,82.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,0,0,1,0,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.047278633509884,530483,0.8215718713627873,82.2%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,1,0,8,1,7,1,-0.3402289803143461,0.9797921832794844,0,-0.7179231387363445,0.6376664605660907,604118,0.8212845342213092,82.1%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
5,0,1,11,2,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.8000708069830521,331104,0.8209820226180947,82.1%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
3,1,1,6,0,1,0,-0.3402289803143461,0.2493545838186435,0,-0.664159014416497,-0.0322514684038752,356274,0.820857182728346,82.1%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,3,1,9,2,5,1,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-1.0675791768120042,655417,0.8208473074702283,82.1%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,12,0,2,0,-0.3402289803143461,0.9797921832794844,1,-0.7066976622300027,0.6985680904724512,2464901,0.8205270698120262,82.1%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
3,2,1,1,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.6759753054758042,0.2519561378258073,626798,0.8204940271734533,82.0%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
2,2,0,5,0,8,0,-0.3402289803143461,0.9797921832794844,0,-0.5572215803297677,-2.630721011075258,483108,0.8203081318711588,82.0%,1,band_1,Low Online Engagement | High Course Load,ACTION REQUIRED: High Risk
3,1,0,5,0,0,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,-2.7119231842837386,562287,0.8202585704337964,82.0%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,11,2,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.4346610275448889,687444,0.8201577001155305,82.0%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
1,0,0,0,0,5,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.5361637440554897,555707,0.8200610349113796,82.0%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
2,2,1,5,2,3,0,-0.3402289803143461,-0.4810830156421975,1,-0.7179231387363445,-1.514191129458648,539695,0.8199714968051529,82.0%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,3,0,0,1,8,1,-0.3402289803143461,0.2493545838186435,0,-0.7108333641007603,0.9624751534000134,1812797,0.8199071892788504,82.0%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
2,3,0,5,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.7031527749122106,-0.4788634210505191,440637,0.8198908929798239,82.0%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,12,2,2,1,-0.3402289803143461,2.440667382201166,0,-0.664159014416497,0.3534588543364081,688997,0.8195985806118036,82.0%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
1,0,0,5,0,0,0,-0.3402289803143461,0.9797921832794844,0,-0.7179231387363445,0.8406718935872924,556929,0.819590659004743,82.0%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
3,3,1,11,2,3,0,-0.3402289803143461,-0.4810830156421975,0,-0.7131966223126216,-1.7780981923862105,2546595,0.8194479065245416,81.9%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
2,3,0,8,2,5,0,-0.3402289803143461,-1.2115206151030389,0,-0.6830650801113884,-1.2096829799268456,494911,0.8193659446046441,81.9%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
1,3,0,10,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.1301528780130862,652105,0.8193051138498588,81.9%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
3,0,1,12,2,4,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.58036613756112,545770,0.8191604636325154,81.9%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
5,3,0,3,2,0,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.9421746100978932,649764,0.8190180133550936,81.9%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
1,3,0,3,0,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,0.6985680904724512,694458,0.818876852385839,81.9%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
5,0,1,3,2,1,0,-0.3402289803143461,-0.4810830156421975,0,-0.7179231387363445,-0.7630710272802016,542062,0.818838335678042,81.9%,1,band_1,Low Online Engagement,ACTION REQUIRED: High Risk
3,2,1,3,0,9,0,1.7441851466378124,0.9797921832794844,0,-0.6730212327109775,0.0489507048046055,240755,0.818788727009555,81.9%,1,band_1,Low Online Engagement | High Course Load | Previous Failures,ACTION REQUIRED: High Risk
1,3,0,11,2,0,1,-0.3402289803143461,0.2493545838186435,0,-0.7179231387363445,0.9218740667957732,578445,0.8187511367045137,81.9%,1,band_1,Low Online Engagement | Late Registration,ACTION REQUIRED: High Risk
1,1,0,7,1,8,0,1.7441851466378124,2.440667382201166,0,-0.6866099674291806,-0.9051748303950428,305935,0.8186736726600078,81.9%,1,band_1,Low Online Engagement | High Course Load | Previous Failures,ACTION REQUIRED: High Risk
1,2,0,10,0,6,0,1.7441851466378124,1.7102297827403254,0,-0.7102425495477949,0.2113550512215669,555603,0.8186723392481849,81.9%,1,band_1,Low Online Engagement | Late Registration | High Course Load,ACTION REQUIRED: High Risk
